day,user,material,demand,deadline,total_cost(mil VND),path
28/09/2023,C8,67502493,89,27,72.98,D1 -> D3 -> C8
29/09/2023,C8,67502493,20,28,16.4,D1 -> D3 -> C8
30/09/2023,C8,67502493,36,29,29.52,D1 -> D3 -> C8
02/10/2023,C8,67502493,25,31,20.5,D1 -> D3 -> C8
03/10/2023,C8,67502493,30,32,24.6,D1 -> D3 -> C8
18/09/2023,C1,67502493,52,17,8.32,D1 -> C1
20/09/2023,C1,67502493,10,19,1.6,D1 -> C1
21/09/2023,C1,67502493,3,20,0.48,D1 -> C1
22/09/2023,C1,67502493,55,21,8.8,D1 -> C1
23/09/2023,C1,67502493,19,22,3.04,D1 -> C1
25/09/2023,C1,67502493,4,24,0.64,D1 -> C1
27/09/2023,C1,67502493,2,26,0.32,D1 -> C1
28/09/2023,C1,67502493,107,27,17.12,D1 -> C1
29/09/2023,C1,67502493,26,28,4.16,D1 -> C1
30/09/2023,C1,67502493,65,29,10.4,D1 -> C1
02/10/2023,C1,67502493,49,31,7.84,D1 -> C1
03/10/2023,C1,67502493,37,32,5.92,D1 -> C1
19/09/2023,C5,67502493,10,18,2.0,D2 -> C5
20/09/2023,C5,67502493,3,19,0.6,D2 -> C5
23/09/2023,C5,67502493,5,22,1.0,D2 -> C5
27/09/2023,C5,67502493,5,26,1.0,D2 -> C5
28/09/2023,C5,67502493,22,27,4.4,D2 -> C5
30/09/2023,C5,67502493,7,29,1.4,D2 -> C5
03/10/2023,C5,67502493,6,32,1.2,D2 -> C5
19/09/2023,C10,67517494,164,18,39.36,D3 -> C10
20/09/2023,C10,67517494,70,19,16.8,D3 -> C10
21/09/2023,C10,67517494,290,20,81.2,P2 -> D3 -> C10
22/09/2023,C10,67517494,250,21,70.0,P2 -> D3 -> C10
23/09/2023,C10,67517494,40,22,9.6,D3 -> C10
25/09/2023,C10,67517494,9,24,2.16,D3 -> C10
26/09/2023,C10,67517494,668,25,187.04,P2 -> D3 -> C10
27/09/2023,C10,67517494,129,26,30.96,D3 -> C10
28/09/2023,C10,67517494,502,27,140.56,P2 -> D3 -> C10
29/09/2023,C10,67517494,986,28,276.08,P2 -> D3 -> C10
30/09/2023,C10,67517494,700,29,196.0,P2 -> D3 -> C10
02/10/2023,C10,67517494,655,31,183.4,P2 -> D3 -> C10
03/10/2023,C10,67517494,470,32,131.6,P2 -> D3 -> C10
18/09/2023,C10,67517498,57,17,13.68,D3 -> C10
19/09/2023,C10,67517498,1022,18,245.28,D3 -> C10
20/09/2023,C10,67517498,387,19,92.88,D3 -> C10
21/09/2023,C10,67517498,532,20,127.68,D3 -> C10
22/09/2023,C10,67517498,442,21,106.08,D3 -> C10
23/09/2023,C10,67517498,141,22,33.84,D3 -> C10
25/09/2023,C10,67517498,323,24,77.52,D3 -> C10
26/09/2023,C10,67517498,699,25,167.76,D3 -> C10
27/09/2023,C10,67517498,1434,26,344.16,D3 -> C10
28/09/2023,C10,67517498,962,27,230.88,D3 -> C10
29/09/2023,C10,67517498,955,28,229.2,D3 -> C10
30/09/2023,C10,67517498,1388,29,333.12,D3 -> C10
02/10/2023,C10,67517498,1032,31,247.68,D3 -> C10
03/10/2023,C10,67517498,453,32,108.72,D3 -> C10
21/09/2023,C1,67517498,206,20,519.12,D3 -> C1
22/09/2023,C1,67517498,477,21,1202.04,D3 -> C1
23/09/2023,C1,67517498,586,22,1476.72,D3 -> C1
25/09/2023,C1,67517498,201,24,506.52,D3 -> C1
26/09/2023,C1,67517498,682,25,1718.64,D3 -> C1
27/09/2023,C1,67517498,390,26,982.8,D3 -> C1
28/09/2023,C1,67517498,1211,27,3051.72,D3 -> C1
29/09/2023,C1,67517498,1344,28,3386.88,D3 -> C1
30/09/2023,C1,67517498,736,29,1854.72,D3 -> C1
02/10/2023,C1,67517498,994,31,2504.88,D3 -> C1
03/10/2023,C1,67517498,538,32,1355.76,D3 -> C1
19/09/2023,C5,67517498,138,18,27.6,D2 -> C5
20/09/2023,C5,67517498,65,19,13.0,D2 -> C5
21/09/2023,C5,67517498,500,20,100.0,D2 -> C5
22/09/2023,C5,67517498,580,21,116.0,D2 -> C5
23/09/2023,C5,67517498,244,22,48.8,D2 -> C5
27/09/2023,C5,67517498,529,26,105.8,D2 -> C5
28/09/2023,C5,67517498,443,27,88.6,D2 -> C5
29/09/2023,C5,67517498,500,28,100.0,D2 -> C5
30/09/2023,C5,67517498,622,29,124.4,D2 -> C5
02/10/2023,C5,67517498,502,31,100.4,D2 -> C5
03/10/2023,C5,67517498,270,32,54.0,D2 -> C5
18/09/2023,C9,67517500,363,17,72.6,D3 -> C9
19/09/2023,C9,67517500,1015,18,203.0,D3 -> C9
20/09/2023,C9,67517500,1272,19,254.4,D3 -> C9
21/09/2023,C9,67517500,1280,20,256.0,D3 -> C9
22/09/2023,C9,67517500,1158,21,231.6,D3 -> C9
23/09/2023,C9,67517500,1445,22,289.0,D3 -> C9
25/09/2023,C9,67517500,1376,24,275.2,D3 -> C9
26/09/2023,C9,67517500,1058,25,211.6,D3 -> C9
27/09/2023,C9,67517500,1703,26,340.6,D3 -> C9
28/09/2023,C9,67517500,2556,27,511.2,D3 -> C9
29/09/2023,C9,67517500,2657,28,531.4,D3 -> C9
30/09/2023,C9,67517500,1957,29,391.4,D3 -> C9
02/10/2023,C9,67517500,1707,31,341.4,D3 -> C9
03/10/2023,C9,67517500,592,32,118.4,D3 -> C9
18/09/2023,C2,67517500,5,17,1.2,D1 -> C2
19/09/2023,C2,67517500,526,18,126.24,D1 -> C2
20/09/2023,C2,67517500,878,19,210.72,D1 -> C2
21/09/2023,C2,67517500,718,20,172.32,D1 -> C2
22/09/2023,C2,67517500,839,21,201.36,D1 -> C2
23/09/2023,C2,67517500,326,22,78.24,D1 -> C2
25/09/2023,C2,67517500,490,24,117.6,D1 -> C2
26/09/2023,C2,67517500,920,25,220.8,D1 -> C2
27/09/2023,C2,67517500,1290,26,309.6,D1 -> C2
28/09/2023,C2,67517500,1936,27,464.64,D1 -> C2
29/09/2023,C2,67517500,1362,28,326.88,D1 -> C2
30/09/2023,C2,67517500,3078,29,738.72,D1 -> C2
02/10/2023,C2,67517500,3377,31,810.48,D1 -> C2
03/10/2023,C2,67517500,1766,32,423.84,D1 -> C2
19/09/2023,C5,67517500,163,18,32.6,D2 -> C5
20/09/2023,C5,67517500,234,19,46.8,D2 -> C5
22/09/2023,C5,67517500,230,21,46.0,D2 -> C5
23/09/2023,C5,67517500,270,22,54.0,D2 -> C5
25/09/2023,C5,67517500,53,24,10.6,D2 -> C5
27/09/2023,C5,67517500,148,26,29.6,D2 -> C5
28/09/2023,C5,67517500,538,27,107.6,D2 -> C5
29/09/2023,C5,67517500,120,28,24.0,D2 -> C5
30/09/2023,C5,67517500,360,29,72.0,D2 -> C5
02/10/2023,C5,67517500,710,31,142.0,D2 -> C5
03/10/2023,C5,67517500,200,32,40.0,D2 -> C5
18/09/2023,C6,67517502,77,17,9.24,D3 -> C6
19/09/2023,C6,67517502,577,18,69.24,D3 -> C6
20/09/2023,C6,67517502,403,19,48.36,D3 -> C6
21/09/2023,C6,67517502,357,20,42.84,D3 -> C6
22/09/2023,C6,67517502,191,21,22.92,D3 -> C6
23/09/2023,C6,67517502,235,22,28.2,D3 -> C6
25/09/2023,C6,67517502,522,24,62.64,D3 -> C6
26/09/2023,C6,67517502,421,25,50.52,D3 -> C6
27/09/2023,C6,67517502,901,26,108.12,D3 -> C6
28/09/2023,C6,67517502,961,27,115.32,D3 -> C6
29/09/2023,C6,67517502,1051,28,126.12,D3 -> C6
30/09/2023,C6,67517502,1112,29,1301.04,D2 -> D3 -> C6
02/10/2023,C6,67517502,796,31,95.52,D3 -> C6
03/10/2023,C6,67517502,366,32,43.92,D3 -> C6
18/09/2023,C1,67517502,5,17,0.8,D1 -> C1
19/09/2023,C1,67517502,7,18,1.12,D1 -> C1
20/09/2023,C1,67517502,58,19,9.28,D1 -> C1
21/09/2023,C1,67517502,19,20,3.04,D1 -> C1
22/09/2023,C1,67517502,30,21,4.8,D1 -> C1
23/09/2023,C1,67517502,51,22,8.16,D1 -> C1
25/09/2023,C1,67517502,22,24,3.52,D1 -> C1
26/09/2023,C1,67517502,65,25,10.4,D1 -> C1
27/09/2023,C1,67517502,65,26,10.4,D1 -> C1
28/09/2023,C1,67517502,184,27,165.6,D3 -> D1 -> C1
29/09/2023,C1,67517502,189,28,170.1,D3 -> D1 -> C1
30/09/2023,C1,67517502,44,29,7.04,D1 -> C1
02/10/2023,C1,67517502,122,31,19.52,D1 -> C1
03/10/2023,C1,67517502,34,32,5.44,D1 -> C1
19/09/2023,C5,67517502,33,18,6.6,D2 -> C5
20/09/2023,C5,67517502,7,19,1.4,D2 -> C5
21/09/2023,C5,67517502,11,20,2.2,D2 -> C5
22/09/2023,C5,67517502,53,21,10.6,D2 -> C5
23/09/2023,C5,67517502,69,22,13.8,D2 -> C5
25/09/2023,C5,67517502,60,24,12.0,D2 -> C5
27/09/2023,C5,67517502,216,26,43.2,D2 -> C5
28/09/2023,C5,67517502,27,27,5.4,D2 -> C5
29/09/2023,C5,67517502,48,28,9.6,D2 -> C5
30/09/2023,C5,67517502,40,29,8.0,D2 -> C5
02/10/2023,C5,67517502,135,31,27.0,D2 -> C5
03/10/2023,C5,67517502,30,32,6.0,D2 -> C5
18/09/2023,C10,67517507,52,17,12.48,D3 -> C10
19/09/2023,C10,67517507,719,18,172.56,D3 -> C10
20/09/2023,C10,67517507,301,19,72.24,D3 -> C10
21/09/2023,C10,67517507,423,20,101.52,D3 -> C10
22/09/2023,C10,67517507,306,21,73.44,D3 -> C10
23/09/2023,C10,67517507,374,22,89.76,D3 -> C10
25/09/2023,C10,67517507,276,24,66.24,D3 -> C10
26/09/2023,C10,67517507,502,25,120.48,D3 -> C10
27/09/2023,C10,67517507,353,26,84.72,D3 -> C10
28/09/2023,C10,67517507,568,27,136.32,D3 -> C10
29/09/2023,C10,67517507,956,28,1233.24,D2 -> D3 -> C10
30/09/2023,C10,67517507,416,29,99.84,D3 -> C10
02/10/2023,C10,67517507,499,31,119.76,D3 -> C10
03/10/2023,C10,67517507,312,32,74.88,D3 -> C10
18/09/2023,C2,67517507,2,17,0.48,D1 -> C2
19/09/2023,C2,67517507,20,18,4.8,D1 -> C2
20/09/2023,C2,67517507,43,19,42.14,D3 -> D1 -> C2
21/09/2023,C2,67517507,13,20,3.12,D1 -> C2
22/09/2023,C2,67517507,31,21,30.38,D3 -> D1 -> C2
23/09/2023,C2,67517507,74,22,72.52,D3 -> D1 -> C2
25/09/2023,C2,67517507,16,24,3.84,D1 -> C2
26/09/2023,C2,67517507,65,25,63.7,D3 -> D1 -> C2
27/09/2023,C2,67517507,138,26,135.24,D3 -> D1 -> C2
28/09/2023,C2,67517507,165,27,161.7,D3 -> D1 -> C2
29/09/2023,C2,67517507,88,28,86.24,D3 -> D1 -> C2
30/09/2023,C2,67517507,115,29,112.7,D3 -> D1 -> C2
02/10/2023,C2,67517507,165,31,161.7,D3 -> D1 -> C2
03/10/2023,C2,67517507,87,32,85.26,D3 -> D1 -> C2
20/09/2023,C4,67517507,18,19,15.12,D2 -> C4
21/09/2023,C4,67517507,10,20,8.4,D2 -> C4
22/09/2023,C4,67517507,9,21,7.56,D2 -> C4
23/09/2023,C4,67517507,39,22,32.76,D2 -> C4
27/09/2023,C4,67517507,62,26,52.08,D2 -> C4
28/09/2023,C4,67517507,30,27,25.2,D2 -> C4
30/09/2023,C4,67517507,95,29,79.8,D2 -> C4
02/10/2023,C4,67517507,50,31,42.0,D2 -> C4
03/10/2023,C4,67517507,20,32,16.8,D2 -> C4
18/09/2023,C8,67517510,90,17,7.2,D3 -> C8
19/09/2023,C8,67517510,10,18,0.8,D3 -> C8
21/09/2023,C8,67517510,20,20,1.6,D3 -> C8
22/09/2023,C8,67517510,130,21,10.4,D3 -> C8
23/09/2023,C8,67517510,420,22,33.6,D3 -> C8
25/09/2023,C8,67517510,70,24,5.6,D3 -> C8
26/09/2023,C8,67517510,150,25,12.0,D3 -> C8
28/09/2023,C8,67517510,60,27,4.8,D3 -> C8
29/09/2023,C8,67517510,30,28,2.4,D3 -> C8
30/09/2023,C8,67517510,80,29,6.4,D3 -> C8
02/10/2023,C8,67517510,100,31,8.0,D3 -> C8
03/10/2023,C8,67517510,120,32,9.6,D3 -> C8
20/09/2023,C3,67517510,120,19,48.0,D1 -> C3
21/09/2023,C3,67517510,20,20,8.0,D1 -> C3
22/09/2023,C3,67517510,100,21,40.0,D1 -> C3
23/09/2023,C3,67517510,10,22,4.0,D1 -> C3
25/09/2023,C3,67517510,120,24,48.0,D1 -> C3
27/09/2023,C3,67517510,10,26,4.0,D1 -> C3
28/09/2023,C3,67517510,85,27,34.0,D1 -> C3
29/09/2023,C3,67517510,250,28,100.0,D1 -> C3
30/09/2023,C3,67517510,46,29,18.4,D1 -> C3
02/10/2023,C3,67517510,170,31,68.0,D1 -> C3
03/10/2023,C3,67517510,20,32,8.0,D1 -> C3
20/09/2023,C5,67517510,100,19,20.0,D2 -> C5
23/09/2023,C5,67517510,70,22,14.0,D2 -> C5
25/09/2023,C5,67517510,150,24,30.0,D2 -> C5
28/09/2023,C5,67517510,120,27,24.0,D2 -> C5
29/09/2023,C5,67517510,150,28,30.0,D2 -> C5
30/09/2023,C5,67517510,190,29,38.0,D2 -> C5
02/10/2023,C5,67517510,120,31,24.0,D2 -> C5
03/10/2023,C5,67517510,50,32,10.0,D2 -> C5
18/09/2023,C6,67517518,4,17,0.48,D3 -> C6
19/09/2023,C6,67517518,68,18,8.16,D3 -> C6
20/09/2023,C6,67517518,22,19,2.64,D3 -> C6
21/09/2023,C6,67517518,9,20,1.08,D3 -> C6
22/09/2023,C6,67517518,33,21,3.96,D3 -> C6
23/09/2023,C6,67517518,96,22,11.52,D3 -> C6
25/09/2023,C6,67517518,5,24,0.6,D3 -> C6
26/09/2023,C6,67517518,79,25,9.48,D3 -> C6
27/09/2023,C6,67517518,59,26,7.08,D3 -> C6
28/09/2023,C6,67517518,62,27,7.44,D3 -> C6
29/09/2023,C6,67517518,139,28,16.68,D3 -> C6
30/09/2023,C6,67517518,77,29,9.24,D3 -> C6
02/10/2023,C6,67517518,121,31,14.52,D3 -> C6
03/10/2023,C6,67517518,119,32,14.28,D3 -> C6
19/09/2023,C2,67517518,8,18,7.04,D2 -> D1 -> C2
20/09/2023,C2,67517518,10,19,8.8,D2 -> D1 -> C2
21/09/2023,C2,67517518,8,20,7.04,D2 -> D1 -> C2
22/09/2023,C2,67517518,8,21,7.04,D2 -> D1 -> C2
23/09/2023,C2,67517518,100,22,88.0,D2 -> D1 -> C2
25/09/2023,C2,67517518,14,24,12.32,D2 -> D1 -> C2
26/09/2023,C2,67517518,162,25,142.56,D2 -> D1 -> C2
27/09/2023,C2,67517518,88,26,77.44,D2 -> D1 -> C2
28/09/2023,C2,67517518,46,27,40.48,D2 -> D1 -> C2
29/09/2023,C2,67517518,311,28,600.23,D3 -> D2 -> D1 -> C2
30/09/2023,C2,67517518,131,29,115.28,D2 -> D1 -> C2
02/10/2023,C2,67517518,48,31,42.24,D2 -> D1 -> C2
03/10/2023,C2,67517518,123,32,108.24,D2 -> D1 -> C2
22/09/2023,C5,67517518,5,21,1.0,D2 -> C5
23/09/2023,C5,67517518,26,22,5.2,D2 -> C5
27/09/2023,C5,67517518,112,26,22.4,D2 -> C5
28/09/2023,C5,67517518,30,27,6.0,D2 -> C5
29/09/2023,C5,67517518,10,28,2.0,D2 -> C5
30/09/2023,C5,67517518,112,29,22.4,D2 -> C5
02/10/2023,C5,67517518,10,31,2.0,D2 -> C5
03/10/2023,C5,67517518,5,32,1.0,D2 -> C5
19/09/2023,C7,67517529,313,18,31.3,D3 -> C7
20/09/2023,C7,67517529,130,19,13.0,D3 -> C7
21/09/2023,C7,67517529,331,20,33.1,D3 -> C7
22/09/2023,C7,67517529,203,21,20.3,D3 -> C7
23/09/2023,C7,67517529,60,22,6.0,D3 -> C7
25/09/2023,C7,67517529,110,24,11.0,D3 -> C7
26/09/2023,C7,67517529,1036,25,145.04,P2 -> D3 -> C7
27/09/2023,C7,67517529,354,26,35.4,D3 -> C7
28/09/2023,C7,67517529,773,27,77.3,D3 -> C7
29/09/2023,C7,67517529,1098,28,153.72,P2 -> D3 -> C7
30/09/2023,C7,67517529,1434,29,200.76,P2 -> D3 -> C7
02/10/2023,C7,67517529,358,31,35.8,D3 -> C7
03/10/2023,C7,67517529,430,32,43.0,D3 -> C7
18/09/2023,C7,67517536,39,17,3.9,D3 -> C7
19/09/2023,C7,67517536,1115,18,1282.25,D2 -> D3 -> C7
20/09/2023,C7,67517536,327,19,32.7,D3 -> C7
21/09/2023,C7,67517536,392,20,39.2,D3 -> C7
22/09/2023,C7,67517536,291,21,29.1,D3 -> C7
23/09/2023,C7,67517536,245,22,24.5,D3 -> C7
25/09/2023,C7,67517536,266,24,26.6,D3 -> C7
26/09/2023,C7,67517536,860,25,989.0,D2 -> D3 -> C7
27/09/2023,C7,67517536,1091,26,1254.65,D2 -> D3 -> C7
28/09/2023,C7,67517536,1534,27,1764.1,D2 -> D3 -> C7
29/09/2023,C7,67517536,937,28,1077.55,D2 -> D3 -> C7
30/09/2023,C7,67517536,1004,29,1154.6,D2 -> D3 -> C7
02/10/2023,C7,67517536,868,31,998.2,D2 -> D3 -> C7
03/10/2023,C7,67517536,500,32,50.0,D3 -> C7
18/09/2023,C1,67517536,2,17,2.24,D2 -> C1
19/09/2023,C1,67517536,672,18,752.64,D2 -> C1
20/09/2023,C1,67517536,54,19,60.48,D2 -> C1
21/09/2023,C1,67517536,1038,20,1162.56,D2 -> C1
22/09/2023,C1,67517536,134,21,150.08,D2 -> C1
23/09/2023,C1,67517536,638,22,714.56,D2 -> C1
25/09/2023,C1,67517536,221,24,247.52,D2 -> C1
26/09/2023,C1,67517536,1106,25,1238.72,D2 -> C1
27/09/2023,C1,67517536,688,26,770.56,D2 -> C1
28/09/2023,C1,67517536,1261,27,1412.32,D2 -> C1
29/09/2023,C1,67517536,1652,28,1850.24,D2 -> C1
30/09/2023,C1,67517536,469,29,525.28,D2 -> C1
02/10/2023,C1,67517536,895,31,1002.4,D2 -> C1
03/10/2023,C1,67517536,997,32,1116.64,D2 -> C1
19/09/2023,C4,67517536,31,18,26.04,D2 -> C4
20/09/2023,C4,67517536,7,19,5.88,D2 -> C4
21/09/2023,C4,67517536,10,20,8.4,D2 -> C4
22/09/2023,C4,67517536,130,21,109.2,D2 -> C4
23/09/2023,C4,67517536,210,22,176.4,D2 -> C4
27/09/2023,C4,67517536,392,26,329.28,D2 -> C4
28/09/2023,C4,67517536,410,27,344.4,D2 -> C4
29/09/2023,C4,67517536,989,28,830.76,D2 -> C4
30/09/2023,C4,67517536,337,29,283.08,D2 -> C4
02/10/2023,C4,67517536,571,31,479.64,D2 -> C4
03/10/2023,C4,67517536,134,32,112.56,D2 -> C4
18/09/2023,C10,67517538,18,17,4.32,D3 -> C10
19/09/2023,C10,67517538,85,18,20.4,D3 -> C10
20/09/2023,C10,67517538,456,19,738.72,D2 -> D1 -> D3 -> C10
21/09/2023,C10,67517538,142,20,139.16,D1 -> D3 -> C10
22/09/2023,C10,67517538,335,21,542.7,D2 -> D1 -> D3 -> C10
23/09/2023,C10,67517538,430,22,696.6,D2 -> D1 -> D3 -> C10
25/09/2023,C10,67517538,285,24,279.3,D1 -> D3 -> C10
27/09/2023,C10,67517538,8,26,1.92,D3 -> C10
28/09/2023,C10,67517538,196,27,192.08,D1 -> D3 -> C10
29/09/2023,C10,67517538,315,28,308.7,D1 -> D3 -> C10
30/09/2023,C10,67517538,384,29,622.08,D2 -> D1 -> D3 -> C10
02/10/2023,C10,67517538,74,31,17.76,D3 -> C10
03/10/2023,C10,67517538,151,32,147.98,D1 -> D3 -> C10
18/09/2023,C2,67517538,12,17,2.88,D1 -> C2
19/09/2023,C2,67517538,4,18,0.96,D1 -> C2
20/09/2023,C2,67517538,137,19,32.88,D1 -> C2
21/09/2023,C2,67517538,19,20,4.56,D1 -> C2
22/09/2023,C2,67517538,33,21,7.92,D1 -> C2
23/09/2023,C2,67517538,45,22,10.8,D1 -> C2
25/09/2023,C2,67517538,18,24,4.32,D1 -> C2
27/09/2023,C2,67517538,6,26,1.44,D1 -> C2
28/09/2023,C2,67517538,107,27,25.68,D1 -> C2
29/09/2023,C2,67517538,100,28,24.0,D1 -> C2
30/09/2023,C2,67517538,34,29,8.16,D1 -> C2
02/10/2023,C2,67517538,110,31,26.4,D1 -> C2
03/10/2023,C2,67517538,10,32,2.4,D1 -> C2
19/09/2023,C4,67517538,5,18,4.2,D2 -> C4
20/09/2023,C4,67517538,25,19,21.0,D2 -> C4
22/09/2023,C4,67517538,3,21,2.52,D2 -> C4
23/09/2023,C4,67517538,12,22,10.08,D2 -> C4
25/09/2023,C4,67517538,13,24,10.92,D2 -> C4
28/09/2023,C4,67517538,20,27,16.8,D2 -> C4
29/09/2023,C4,67517538,10,28,8.4,D2 -> C4
30/09/2023,C4,67517538,10,29,8.4,D2 -> C4
02/10/2023,C4,67517538,17,31,14.28,D2 -> C4
03/10/2023,C4,67517538,6,32,5.04,D2 -> C4
21/09/2023,C4,67519392,4,20,5.92,P1 -> D2 -> C4
19/09/2023,C9,67534373,54,18,10.8,D3 -> C9
20/09/2023,C9,67534373,116,19,23.2,D3 -> C9
21/09/2023,C9,67534373,131,20,26.2,D3 -> C9
22/09/2023,C9,67534373,256,21,51.2,D3 -> C9
23/09/2023,C9,67534373,236,22,47.2,D3 -> C9
25/09/2023,C9,67534373,145,24,29.0,D3 -> C9
26/09/2023,C9,67534373,297,25,59.4,D3 -> C9
27/09/2023,C9,67534373,261,26,52.2,D3 -> C9
28/09/2023,C9,67534373,308,27,61.6,D3 -> C9
29/09/2023,C9,67534373,452,28,1039.6,D3 -> D2 -> D3 -> C9
30/09/2023,C9,67534373,273,29,54.6,D3 -> C9
02/10/2023,C9,67534373,330,31,66.0,D3 -> C9
03/10/2023,C9,67534373,112,32,22.4,D3 -> C9
18/09/2023,C2,67534373,6,17,1.44,D1 -> C2
20/09/2023,C2,67534373,210,19,205.8,D3 -> D1 -> C2
21/09/2023,C2,67534373,143,20,140.14,D3 -> D1 -> C2
22/09/2023,C2,67534373,208,21,203.84,D3 -> D1 -> C2
23/09/2023,C2,67534373,147,22,144.06,D3 -> D1 -> C2
25/09/2023,C2,67534373,186,24,182.28,D3 -> D1 -> C2
26/09/2023,C2,67534373,79,25,77.42,D3 -> D1 -> C2
27/09/2023,C2,67534373,121,26,118.58,D3 -> D1 -> C2
28/09/2023,C2,67534373,102,27,99.96,D3 -> D1 -> C2
29/09/2023,C2,67534373,21,28,20.58,D3 -> D1 -> C2
30/09/2023,C2,67534373,29,29,28.42,D3 -> D1 -> C2
02/10/2023,C2,67534373,31,31,30.38,D3 -> D1 -> C2
20/09/2023,C5,67534373,12,19,2.4,D2 -> C5
21/09/2023,C5,67534373,10,20,2.0,D2 -> C5
22/09/2023,C5,67534373,18,21,3.6,D2 -> C5
23/09/2023,C5,67534373,11,22,2.2,D2 -> C5
25/09/2023,C5,67534373,20,24,4.0,D2 -> C5
27/09/2023,C5,67534373,10,26,2.0,D2 -> C5
28/09/2023,C5,67534373,39,27,7.8,D2 -> C5
29/09/2023,C5,67534373,12,28,2.4,D2 -> C5
30/09/2023,C5,67534373,87,29,108.75,D3 -> D2 -> C5
02/10/2023,C5,67534373,40,31,8.0,D2 -> C5
03/10/2023,C5,67534373,21,32,4.2,D2 -> C5
21/09/2023,C6,67534376,17,20,2.72,P2 -> D3 -> C6
23/09/2023,C6,67534376,18,22,2.88,P2 -> D3 -> C6
25/09/2023,C6,67534376,15,24,2.4,P2 -> D3 -> C6
28/09/2023,C6,67534376,3,27,0.48,P2 -> D3 -> C6
29/09/2023,C6,67534376,14,28,2.24,P2 -> D3 -> C6
30/09/2023,C6,67534376,10,29,1.6,P2 -> D3 -> C6
03/10/2023,C6,67534376,3,32,0.48,P2 -> D3 -> C6
20/09/2023,C2,67534376,1,19,0.28,P1 -> D1 -> C2
21/09/2023,C5,67534376,10,20,8.4,P1 -> D2 -> C5
25/09/2023,C5,67534376,10,24,8.4,P1 -> D2 -> C5
28/09/2023,C5,67534376,5,27,4.2,P1 -> D2 -> C5
29/09/2023,C5,67534376,5,28,4.2,P1 -> D2 -> C5
02/10/2023,C5,67534376,12,31,10.08,P1 -> D2 -> C5
28/09/2023,C8,67544148,10,27,0.8,D3 -> C8
22/09/2023,C3,67544148,5,21,5.7,D3 -> D1 -> C3
18/09/2023,C10,67546724,16,17,3.84,D3 -> C10
19/09/2023,C10,67546724,649,18,155.76,D3 -> C10
20/09/2023,C10,67546724,93,19,22.32,D3 -> C10
21/09/2023,C10,67546724,723,20,173.52,D3 -> C10
22/09/2023,C10,67546724,165,21,39.6,D3 -> C10
23/09/2023,C10,67546724,133,22,31.92,D3 -> C10
25/09/2023,C10,67546724,219,24,52.56,D3 -> C10
26/09/2023,C10,67546724,1211,25,290.64,D3 -> C10
27/09/2023,C10,67546724,1070,26,256.8,D3 -> C10
28/09/2023,C10,67546724,935,27,224.4,D3 -> C10
29/09/2023,C10,67546724,1299,28,311.76,D3 -> C10
30/09/2023,C10,67546724,568,29,136.32,D3 -> C10
02/10/2023,C10,67546724,355,31,85.2,D3 -> C10
03/10/2023,C10,67546724,270,32,64.8,D3 -> C10
20/09/2023,C2,67546724,5,19,1.2,D1 -> C2
22/09/2023,C2,67546724,100,21,24.0,D1 -> C2
23/09/2023,C2,67546724,40,22,9.6,D1 -> C2
25/09/2023,C2,67546724,3,24,0.72,D1 -> C2
26/09/2023,C2,67546724,80,25,19.2,D1 -> C2
27/09/2023,C2,67546724,146,26,35.04,D1 -> C2
28/09/2023,C2,67546724,171,27,41.04,D1 -> C2
29/09/2023,C2,67546724,212,28,50.88,D1 -> C2
30/09/2023,C2,67546724,38,29,9.12,D1 -> C2
02/10/2023,C2,67546724,97,31,23.28,D1 -> C2
03/10/2023,C2,67546724,12,32,2.88,D1 -> C2
19/09/2023,C5,67546724,45,18,9.0,D2 -> C5
21/09/2023,C5,67546724,50,20,10.0,D2 -> C5
22/09/2023,C5,67546724,381,21,76.2,D2 -> C5
27/09/2023,C5,67546724,50,26,10.0,D2 -> C5
29/09/2023,C5,67546724,50,28,10.0,D2 -> C5
30/09/2023,C5,67546724,171,29,34.2,D2 -> C5
02/10/2023,C5,67546724,130,31,26.0,D2 -> C5
03/10/2023,C5,67546724,120,32,24.0,D2 -> C5
18/09/2023,C7,67546730,4,17,0.4,D3 -> C7
19/09/2023,C7,67546730,115,18,11.5,D3 -> C7
20/09/2023,C7,67546730,18,19,1.8,D3 -> C7
21/09/2023,C7,67546730,66,20,6.6,D3 -> C7
22/09/2023,C7,67546730,71,21,7.1,D3 -> C7
23/09/2023,C7,67546730,39,22,3.9,D3 -> C7
25/09/2023,C7,67546730,84,24,8.4,D3 -> C7
26/09/2023,C7,67546730,161,25,16.1,D3 -> C7
27/09/2023,C7,67546730,382,26,38.2,D3 -> C7
28/09/2023,C7,67546730,169,27,16.9,D3 -> C7
29/09/2023,C7,67546730,180,28,18.0,D3 -> C7
30/09/2023,C7,67546730,132,29,13.2,D3 -> C7
02/10/2023,C7,67546730,7,31,0.7,D3 -> C7
18/09/2023,C3,67546730,10,17,4.0,D1 -> C3
19/09/2023,C3,67546730,11,18,4.4,D1 -> C3
20/09/2023,C3,67546730,2,19,0.8,D1 -> C3
21/09/2023,C3,67546730,8,20,3.2,D1 -> C3
22/09/2023,C3,67546730,2,21,0.8,D1 -> C3
23/09/2023,C3,67546730,4,22,1.6,D1 -> C3
25/09/2023,C3,67546730,45,24,18.0,D1 -> C3
